2021-03-31 04:20:20,344 Static data: {'symbol': u'AVAX', 'slug': u'avalanche', 'name': u'Avalanche', 'data_added': u'2020-07-13T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 153.1245377, u'last_updated': u'2021-03-31T01:20:08.000Z', u'percent_change_7d': 5.29038075, u'price': 29.44402269928062, u'percent_change_90d': 921.96000734, u'percent_change_24h': 0.41255457, u'market_cap': 3766848190.897448, u'volume_24h': 221421230.38201872, u'percent_change_30d': 21.93136201, u'percent_change_1h': -0.24194295}}, 'last_updated': u'2021-03-31T01:20:08.000Z'} 
2021-03-31 04:20:20,345 Static data: {'symbol': u'BUSD', 'slug': u'binance-usd', 'name': u'Binance USD', 'data_added': u'2019-09-20T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 0.07926174, u'last_updated': u'2021-03-31T01:20:07.000Z', u'percent_change_7d': -0.03508149, u'price': 1.00059245884191, u'percent_change_90d': 0.05924588, u'percent_change_24h': 0.05704225, u'market_cap': 3589427671.8916554, u'volume_24h': 3433564354.510482, u'percent_change_30d': 0.04924096, u'percent_change_1h': -0.00627691}}, 'last_updated': u'2021-03-31T01:20:07.000Z'} 
2021-03-31 04:20:20,345 Static data: {'symbol': u'XTZ', 'slug': u'tezos', 'name': u'Tezos', 'data_added': u'2017-10-06T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 59.98101836, u'last_updated': u'2021-03-31T01:19:09.000Z', u'percent_change_7d': 13.2746233, u'price': 4.64326845295849, u'percent_change_90d': 134.99854172, u'percent_change_24h': -0.35762129, u'market_cap': 3551514333.5229135, u'volume_24h': 355969304.15551424, u'percent_change_30d': 33.16725797, u'percent_change_1h': 0.79211785}}, 'last_updated': u'2021-03-31T01:19:09.000Z'} 
2021-03-31 04:20:20,346 Static data: {'symbol': u'XEM', 'slug': u'nem', 'name': u'NEM', 'data_added': u'2015-04-01T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 65.50190963, u'last_updated': u'2021-03-31T01:19:09.000Z', u'percent_change_7d': 7.66087747, u'price': 0.39082968619628, u'percent_change_90d': 103.34011125, u'percent_change_24h': 0.84230816, u'market_cap': 3517467175.3756905, u'volume_24h': 340359198.6151255, u'percent_change_30d': -36.6551414, u'percent_change_1h': -1.09984513}}, 'last_updated': u'2021-03-31T01:19:09.000Z'} 
2021-03-31 04:20:20,346 Static data: {'symbol': u'ALGO', 'slug': u'algorand', 'name': u'Algorand', 'data_added': u'2019-06-20T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 101.44696464, u'last_updated': u'2021-03-31T01:19:09.000Z', u'percent_change_7d': 21.31478254, u'price': 1.33137483399525, u'percent_change_90d': 298.6069947, u'percent_change_24h': -3.56975878, u'market_cap': 3475495659.0543685, u'volume_24h': 374923377.014472, u'percent_change_30d': 27.84224283, u'percent_change_1h': -0.26779751}}, 'last_updated': u'2021-03-31T01:19:09.000Z'} 
2021-03-31 04:20:20,347 Static data: {'symbol': u'NEO', 'slug': u'neo', 'name': u'Neo', 'data_added': u'2016-09-08T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 103.52064336, u'last_updated': u'2021-03-31T01:20:05.000Z', u'percent_change_7d': 13.71933868, u'price': 46.09227233960873, u'percent_change_90d': 214.97184623, u'percent_change_24h': 0.68897753, u'market_cap': 3251295008.969635, u'volume_24h': 608354587.5356462, u'percent_change_30d': 27.45617846, u'percent_change_1h': 2.6774656}}, 'last_updated': u'2021-03-31T01:20:05.000Z'} 
2021-03-31 04:20:20,347 Static data: {'symbol': u'HOT', 'slug': u'holo', 'name': u'Holo', 'data_added': u'2018-04-29T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 2233.21594702, u'last_updated': u'2021-03-31T01:20:07.000Z', u'percent_change_7d': 149.95813091, u'price': 0.01898184447924, u'percent_change_90d': 3039.52812461, u'percent_change_24h': 49.24946733, u'market_cap': 3210706354.580949, u'volume_24h': 2524968647.876595, u'percent_change_30d': 645.55108123, u'percent_change_1h': 8.44229296}}, 'last_updated': u'2021-03-31T01:20:07.000Z'} 
2021-03-31 04:20:20,348 Static data: {'symbol': u'DAI', 'slug': u'multi-collateral-dai', 'name': u'Dai', 'data_added': u'2019-11-22T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 0.41771511, u'last_updated': u'2021-03-31T01:19:09.000Z', u'percent_change_7d': 0.30375229, u'price': 1.00416143428673, u'percent_change_90d': 0.07762329, u'percent_change_24h': 0.11948585, u'market_cap': 3025295659.202673, u'volume_24h': 245739797.24362987, u'percent_change_30d': 0.09471444, u'percent_change_1h': -0.02876887}}, 'last_updated': u'2021-03-31T01:19:09.000Z'} 
2021-03-31 04:20:20,348 Static data: {'symbol': u'HT', 'slug': u'huobi-token', 'name': u'Huobi Token', 'data_added': u'2018-02-03T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 169.92328645, u'last_updated': u'2021-03-31T01:20:06.000Z', u'percent_change_7d': 28.04113859, u'price': 16.27945542882836, u'percent_change_90d': 277.94580311, u'percent_change_24h': 11.89958976, u'market_cap': 2976331229.906303, u'volume_24h': 1546653170.6456037, u'percent_change_30d': 14.86656342, u'percent_change_1h': 2.48406387}}, 'last_updated': u'2021-03-31T01:20:06.000Z'} 
2021-03-31 04:20:20,349 Static data: {'symbol': u'HBAR', 'slug': u'hedera-hashgraph', 'name': u'Hedera Hashgraph', 'data_added': u'2019-09-17T00:00:00.000Z'}, Dynamic data : {'Info Crypto changes': {u'USD': {u'percent_change_60d': 342.17739089, u'last_updated': u'2021-03-31T01:20:06.000Z', u'percent_change_7d': 19.47888161, u'price': 0.38166587472177, u'percent_change_90d': 1082.13317072, u'percent_change_24h': 3.05668241, u'market_cap': 2964472670.39581, u'volume_24h': 459004916.1684152, u'percent_change_30d': 226.90920582, u'percent_change_1h': -3.15873345}}, 'last_updated': u'2021-03-31T01:20:06.000Z'} 
